timestamp,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4
1708226607,4.121807,8.76657,8703.831,16531.273,65.96721,0.4508054,0.49000013,9.548419,138.78583,0.43505946,1000000.5,100000.49,4.360091,5.359211,8916.308,10814.989,66.20288,0.3894085,0.4434729,579.7054,2389.3647,0.48171693,1000000.5,100000.49,4.2391305,0.73737645,9239.254,1581.8909,65.33979,0.45067805,0.48576307,8.460985,131.88913,1.5115393,1000000.5,100000.516
1708226608,4.41289,9.160395,8759.672,16927.748,65.736916,0.4748111,0.5464654,8.996662,138.6826,0.48668525,1000000.56,100000.37,4.145328,5.550059,8352.164,11910.149,65.94707,0.40528384,0.44597572,504.0201,2373.576,0.5038528,1000000.44,100000.47,4.3062577,0.7649019,9282.321,1634.8043,65.12661,0.46351448,0.46897796,9.063506,132.14632,1.5769179,1000000.5,100000.49
1708226609,3.9917662,8.792567,8818.688,17116.02,65.80712,0.45227417,0.5473719,9.157188,138.78433,0.48492223,1000000.5,100000.45,4.5748177,5.402487,8924.213,10267.528,65.98159,0.36467952,0.4374521,599.6561,2287.8186,0.5450567,1000000.5,100000.516,4.2887225,0.71916485,8824.7705,1481.6636,65.39113,0.4724074,0.5035536,8.611335,132.04645,1.4646168,1000000.44,100000.516
1708226610,3.8203251,8.708452,7963.979,16637.742,65.784256,0.44274864,0.5145836,9.36453,138.6304,0.46707597,1000000.5,100000.47,4.367976,5.6817355,8505.24,11295.786,65.65778,0.4271738,0.44632006,554.10095,2393.5168,0.53748024,1000000.56,100000.5,4.349702,0.6915293,8873.868,1528.2601,65.41559,0.44803348,0.51989806,8.443539,132.14973,1.4953122,1000000.44,100000.52
1708226611,4.2399406,8.621198,7897.911,17251.031,66.001236,0.45594937,0.5360176,9.237526,138.5336,0.47808683,1000000.56,100000.47,4.1066384,5.5409794,8826.032,12374.037,65.93074,0.36947653,0.4265802,525.10266,2456.9697,0.48692244,1000000.5,100000.43,4.3955016,0.7232049,7507.901,1547.9247,65.35516,0.3927674,0.50810957,8.429542,132.2358,1.5248035,1000000.5,100000.54
1708226612,3.4553974,8.427705,9188.786,19092.57,66.054955,0.5176166,0.5299552,9.345078,138.64793,0.37631425,1000000.5,100000.48,4.4555464,4.8768845,7447.2373,10675.544,66.008,0.326681,0.41101918,550.3481,2398.818,0.47841,1000000.5,100000.54,4.0454607,0.71697515,8098.6245,1463.1165,65.37499,0.45393214,0.5038014,8.426108,131.87274,1.5571414,1000000.5,100000.53
1708226613,3.9797425,8.929457,8727.081,16033.716,66.02205,0.47817782,0.48875627,9.097855,138.72943,0.41294116,1000000.5,100000.38,4.4693594,5.700218,8398.845,11606.209,65.964905,0.363691,0.41956437,598.68964,2378.6938,0.4804759,1000000.5,100000.46,4.4391217,0.67927694,9141.424,1712.4868,65.336266,0.4453155,0.56133384,8.572006,132.046,1.5147668,1000000.5,100000.5
1708226614,3.915001,9.283484,8813.334,17537.518,65.96069,0.47882646,0.53238195,9.196312,138.62662,0.4873777,1000000.44,100000.46,5.139876,5.2301474,8639.805,12729.218,65.80424,0.40551475,0.49549532,516.3674,2303.1128,0.5449465,1000000.56,100000.52,4.4293404,0.7333262,8281.679,1601.6001,65.52261,0.40328842,0.4417851,8.536394,132.2271,1.5862767,1000000.44,100000.5
1708226615,3.646233,8.907872,8326.332,17757.502,66.01677,0.41608506,0.5281912,9.539154,138.51631,0.49707037,1000000.5,100000.39,4.58421,4.917567,9266.088,9961.038,65.939835,0.36191872,0.46906388,574.2428,2395.6216,0.52237815,1000000.44,100000.375,3.961559,0.6935424,8805.916,1620.2408,65.272964,0.47529447,0.4598969,8.375647,131.73631,1.5424293,1000000.5,100000.484
1708226616,3.7321117,9.410072,7524.2764,18041.115,66.10467,0.46013224,0.5460226,9.597598,138.6139,0.47576284,1000000.56,100000.45,3.922162,5.35915,8480.518,10701.682,65.90121,0.393116,0.37340814,618.5356,2318.4883,0.5120539,1000000.44,100000.39,4.2174697,0.65295273,8305.975,1565.3881,65.17816,0.41650674,0.49956116,8.119857,131.68384,1.4422803,1000000.5,100000.58
1708226617,3.8696415,8.683779,7799.9507,17171.28,65.76715,0.4821954,0.4906057,9.30804,138.78511,0.46662614,1000000.5,100000.46,4.4694123,5.196429,8163.0806,11697.866,65.9122,0.41802523,0.455416,571.92694,2366.9343,0.48620325,1000000.44,100000.47,4.5329304,0.68680495,8483.823,1626.7954,65.45525,0.44284728,0.48686755,8.56759,132.33261,1.4611146,1000000.5,100000.53
1708226618,3.62371,8.310341,9339.047,17627.357,65.86628,0.46256244,0.54801476,9.346336,138.57936,0.43126506,1000000.5,100000.47,4.247608,5.3324614,9048.243,10463.653,66.175964,0.39714286,0.4760801,508.04742,2375.5642,0.5784483,1000000.56,100000.484,4.241932,0.7016443,8645.801,1683.5697,65.5726,0.46319512,0.5048317,8.431591,132.3058,1.5057526,1000000.5,100000.484
1708226619,3.8131592,9.534484,8111.2324,17404.053,65.83393,0.44357336,0.5070516,9.217594,138.69473,0.47387284,1000000.5,100000.49,4.3005295,4.9225187,8262.424,11065.701,66.037834,0.38881913,0.50155973,563.2596,2310.1724,0.50604147,1000000.5,100000.516,4.531467,0.68875,9117.161,1481.651,65.364426,0.44844672,0.5428137,8.608758,132.23349,1.5165443,1000000.44,100000.52
1708226620,3.937064,8.2381,8351.343,16332.964,65.745514,0.46071544,0.53897744,9.479182,138.59503,0.4562607,1000000.44,100000.484,4.442391,5.4908104,8552.348,9864.055,66.11864,0.41248715,0.5018823,579.622,2310.2954,0.55694085,1000000.5,100000.48,4.0782223,0.7173152,8984.077,1705.3156,65.19349,0.46910354,0.51092744,8.3330555,131.87148,1.5232565,1000000.44,100000.51
1708226621,3.2707295,9.081738,7605.6836,16041.671,65.98982,0.4635981,0.51355827,9.486144,138.71663,0.51284873,1000000.5,100000.41,4.204787,5.1387095,7617.907,10670.252,65.97076,0.39494404,0.4341532,542.4274,2299.3054,0.5428934,1000000.44,100000.55,3.6974885,0.68509465,9837.094,1486.7306,65.43303,0.4490772,0.52341497,8.508012,131.90034,1.4753978,1000000.5,100000.56
1708226622,3.4420395,8.803131,8041.0967,17789.62,65.94982,0.43677026,0.5772605,9.459725,138.65263,0.41358373,1000000.4,100000.445,4.2426696,4.8605127,8566.215,9997.282,65.88861,0.40005812,0.4476522,528.784,2338.424,0.4711327,1000000.44,100000.45,4.2045407,0.71546125,9453.548,1592.7915,65.36314,0.48975965,0.5188902,8.4256115,131.90298,1.542853,1000000.5,100000.45
1708226623,3.7865791,9.318072,9202.168,17700.244,65.85483,0.46063107,0.49874938,9.20992,138.51541,0.4213443,1000000.44,100000.445,3.924706,5.401029,8885.061,12042.528,65.86386,0.42278948,0.46809432,488.24603,2301.9941,0.47587714,1000000.44,100000.484,4.190487,0.7673895,8893.582,1516.4688,65.25054,0.43766046,0.53849345,8.331576,131.85054,1.5351133,1000000.5,100000.57
1708226624,4.178087,8.809702,8184.4185,17180.58,65.73894,0.43786758,0.5649672,9.401661,138.63342,0.45682982,1000000.5,100000.47,4.116146,5.254691,8988.809,10156.666,65.98104,0.39850432,0.5034608,555.39087,2389.0076,0.51980454,1000000.5,100000.49,4.671932,0.71185136,8866.923,1605.0468,65.42185,0.4226479,0.43312895,8.454424,132.05215,1.5403025,1000000.5,100000.51
1708226625,3.9534419,9.101969,9390.579,18163.764,66.00551,0.4504259,0.550227,9.482495,138.64685,0.42653197,1000000.5,100000.46,4.923928,5.614835,8592.33,10534.333,65.953575,0.38630497,0.49150142,569.53876,2158.5588,0.5362192,1000000.6,100000.57,4.2041154,0.73767126,10083.471,1556.336,65.46618,0.4543483,0.51204866,8.537687,131.88438,1.5032581,1000000.44,100000.52
1708226626,4.490473,8.75178,7694.486,17408.752,65.78899,0.46590704,0.5357304,9.294423,138.64198,0.48300764,1000000.5,100000.45,4.1266828,5.4040995,8892.863,10117.723,65.88538,0.4588663,0.5280763,542.25775,2340.066,0.51831025,1000000.5,100000.44,4.356896,0.70463693,9412.664,1577.5345,65.25816,0.3899934,0.5306354,8.682834,131.97249,1.4610974,1000000.5,100000.49
1708226627,4.1207104,8.991099,7881.2256,18027.705,65.82056,0.44688696,0.5206079,9.409526,138.69609,0.44731477,1000000.44,100000.44,4.153346,5.509341,8214.218,9964.964,65.883804,0.39490995,0.505725,544.16876,2419.963,0.50338304,1000000.5,100000.48,4.277971,0.68350315,8432.308,1621.508,65.38386,0.49524087,0.4379204,8.422292,132.5335,1.4968004,1000000.5,100000.43
1708226628,4.18264,7.9919963,7798.0635,17420.566,65.64877,0.47165313,0.5173276,9.227336,138.67238,0.45930883,1000000.5,100000.48,4.576061,5.5444403,8476.307,10919.419,65.90454,0.40692177,0.46784982,605.6975,2305.8245,0.4920199,1000000.5,100000.55,4.165643,0.667815,9003.754,1663.057,65.51477,0.41470522,0.46763334,8.635311,132.22736,1.5138732,1000000.44,100000.55
1708226629,4.0043793,9.089613,9138.663,16857.785,65.84521,0.47593758,0.51130617,9.268757,138.50502,0.44561318,1000000.56,100000.46,3.720038,5.4720354,8526.768,9622.406,66.03313,0.3619903,0.46236402,542.64557,2484.187,0.5103255,1000000.44,100000.52,4.7007055,0.7050069,8571.329,1572.8223,65.305435,0.42332572,0.55958164,8.56475,132.41205,1.529527,1000000.5,100000.49
1708226630,4.0434523,8.568639,8846.884,16920.254,65.995415,0.4918868,0.5455522,9.258931,138.72604,0.46751952,1000000.44,100000.42,4.2855926,5.204587,8605.224,10779.423,66.06128,0.4166523,0.43398747,554.77966,2246.6262,0.5507548,1000000.56,100000.445,4.180904,0.7285829,8752.159,1642.8663,65.20084,0.47506383,0.48484945,8.624536,131.89183,1.4754897,1000000.5,100000.46
1708226631,3.404141,9.572202,7713.2397,17190.209,65.758965,0.45265785,0.486283,9.481958,138.57593,0.43888032,1000000.5,100000.47,4.850974,4.9673758,8482.688,10152.664,65.797455,0.3827264,0.46764767,597.4168,2485.3875,0.5609018,1000000.5,100000.45,3.8136637,0.72980547,9242.596,1710.8866,65.46211,0.347624,0.54078907,8.127118,132.2351,1.4848622,1000000.44,100000.56
1708226632,3.8516467,9.138917,7340.8315,17724.398,65.939804,0.47082677,0.5266496,8.9694805,138.65668,0.4470079,1000000.5,100000.44,4.479592,5.6597357,7913.216,12341.386,65.93009,0.3411771,0.41609168,564.9313,2286.5295,0.5211661,1000000.5,100000.43,4.5839477,0.76763785,8731.951,1764.6013,65.31916,0.43997115,0.52574426,8.535223,131.7806,1.5203545,1000000.44,100000.484
1708226633,4.010673,9.590213,7804.164,16991.7,65.76115,0.4501562,0.4857509,9.569171,138.6079,0.4332631,1000000.56,100000.42,4.1830564,5.5196033,8250.694,10864.487,65.71175,0.35932645,0.4661608,521.0438,2398.1533,0.5603639,1000000.5,100000.44,4.6188564,0.7596733,8140.4644,1702.8135,65.42651,0.49640742,0.52289265,8.452933,132.27725,1.519731,1000000.5,100000.516
1708226634,3.2950065,8.358556,7550.261,16954.307,65.8387,0.456861,0.5621267,9.598806,138.97246,0.42300943,1000000.5,100000.484,4.6478004,5.354776,9696.862,9589.821,65.716064,0.39474344,0.41466653,483.49524,2443.1077,0.6342842,1000000.5,100000.43,4.0334325,0.74883217,8406.645,1699.1516,65.351456,0.43871087,0.47891685,8.207574,131.97511,1.5056317,1000000.5,100000.53
1708226635,4.3667006,8.831025,7875.3296,15391.058,65.9581,0.4452171,0.5213223,9.525453,138.60832,0.48777214,1000000.5,100000.48,3.9904811,5.562952,8521.043,11248.386,66.13503,0.41167402,0.47490272,496.10327,2323.8652,0.49775052,1000000.5,100000.47,4.3822107,0.68246156,8983.9375,1678.8843,65.31389,0.48711678,0.5446017,8.540254,131.93385,1.5800941,1000000.5,100000.47
1708226636,3.6130364,9.548269,8659.304,18599.582,65.89741,0.502768,0.5263933,9.637853,138.70564,0.4106202,1000000.5,100000.48,4.3048434,5.036198,7909.788,11180.884,65.82798,0.37222788,0.41639426,528.2193,2263.5146,0.5894197,1000000.44,100000.43,3.8843977,0.74970675,7537.7754,1655.3241,65.37097,0.44335935,0.5382258,8.189269,132.05426,1.5398209,1000000.5,100000.52
1708226637,4.29797,8.811717,7570.93,16893.69,65.73824,0.4485123,0.49856466,9.306409,138.59525,0.49049735,1000000.5,100000.41,4.2061124,5.0823345,8523.326,11027.105,65.97997,0.39580417,0.5024757,516.61145,2288.0896,0.51707894,1000000.5,100000.45,4.444176,0.79163194,7950.383,1591.7883,65.3498,0.44792303,0.5197267,8.350596,131.92009,1.5338025,1000000.5,100000.445
1708226638,4.0018196,8.613728,7511.7466,18085.562,65.84191,0.44831026,0.53868175,9.460931,138.70331,0.50621736,1000000.5,100000.51,4.3773108,5.1181774,9117.121,10937.018,65.79483,0.41675535,0.45891485,486.05676,2373.0137,0.51966363,1000000.5,100000.45,4.633142,0.7352166,7898.0117,1651.5303,65.32646,0.39489755,0.52879816,8.632902,132.28557,1.504102,1000000.5,100000.55
1708226639,3.9221573,8.518688,8900.165,16825.736,65.86386,0.54318744,0.5626265,9.950272,138.49736,0.41551882,1000000.56,100000.45,4.4932775,5.168043,7679.167,10315.6875,65.90744,0.344281,0.41893834,559.2918,2327.1326,0.5269556,1000000.44,100000.516,4.2180157,0.7121917,8011.531,1665.3146,65.48488,0.41215935,0.46878678,8.726691,131.8704,1.5287678,1000000.44,100000.49
1708226640,4.126275,9.649361,8254.442,16057.088,65.76792,0.4985588,0.5422431,9.114079,138.84312,0.43855155,1000000.56,100000.4,4.0218396,5.0216455,9424.007,11264.286,65.837845,0.40095085,0.46030635,539.20844,2243.6565,0.44810924,1000000.5,100000.54,4.479025,0.7082231,9075.34,1461.6035,65.207825,0.43535334,0.47956637,8.690668,132.18736,1.4737151,1000000.4,100000.484
1708226641,4.023735,10.561599,7239.7866,15912.071,65.84713,0.45500976,0.4816808,9.327345,138.7676,0.47208053,1000000.5,100000.41,4.147262,5.432123,8514.067,10831.098,66.008606,0.38164964,0.40904373,591.6668,2327.25,0.5413189,1000000.5,100000.45,4.1942067,0.6341956,9095.66,1736.8733,65.18798,0.38912624,0.48599127,8.465847,131.61093,1.5073736,1000000.44,100000.53
1708226642,3.6253555,8.8308115,7778.4043,16764.854,65.773125,0.4233846,0.5500163,9.421131,138.68094,0.49305835,1000000.5,100000.45,3.8877475,5.271972,8709.8955,10627.934,66.03891,0.3731998,0.50193596,519.53564,2411.2942,0.5620861,1000000.5,100000.48,4.2592235,0.6948128,7918.124,1545.1838,65.40389,0.5163826,0.52272916,8.616485,131.95718,1.4840904,1000000.5,100000.484
1708226643,4.0400896,9.306717,7572.4688,18287.639,65.806145,0.49419066,0.5502286,9.192762,138.82275,0.4659319,1000000.5,100000.49,3.9565167,5.375624,9018.807,10255.46,65.80144,0.3899717,0.4544613,561.8944,2435.6882,0.5888925,1000000.44,100000.41,3.8481796,0.7100591,8496.301,1835.7166,65.179565,0.39894053,0.48922563,8.359376,131.95119,1.4730585,1000000.44,100000.47
1708226644,4.5356975,9.811964,9424.469,18324.312,65.733086,0.4665551,0.49699238,9.377308,138.67601,0.39573494,1000000.5,100000.45,4.037677,5.1938767,8225.317,10069.625,65.91158,0.35901263,0.47080082,556.43835,2415.9707,0.52103865,1000000.5,100000.48,4.0543385,0.7032808,8833.568,1655.5641,65.24385,0.4254534,0.4954555,8.437468,132.24295,1.4988368,1000000.5,100000.555
1708226645,4.026032,9.089559,8779.342,17959.455,65.97039,0.4339137,0.5672503,9.612714,138.4861,0.4806569,1000000.5,100000.49,4.2799354,4.966632,8738.462,10607.25,66.03054,0.3636315,0.4382409,559.27875,2354.6377,0.5162196,1000000.5,100000.5,4.5400414,0.7305175,8675.329,1533.8278,65.43668,0.4798994,0.51832956,8.569882,131.92703,1.5231457,1000000.5,100000.48
1708226646,4.0623827,9.074133,7691.985,18998.738,65.75126,0.43658972,0.49639073,9.649171,138.40399,0.5373455,1000000.44,100000.39,4.464218,5.024482,7691.039,10262.978,65.82451,0.4478018,0.42489243,425.9923,2402.3848,0.5062418,1000000.44,100000.44,4.2883806,0.75192535,9173.352,1539.0342,65.48456,0.46183404,0.4512233,8.380344,131.96606,1.5116155,1000000.44,100000.51
1708226647,4.2722397,8.600305,7927.0605,16147.893,65.94059,0.43123892,0.49056715,9.225713,138.64339,0.50419724,1000000.5,100000.47,4.444149,5.29186,8761.407,11711.45,65.99579,0.41327474,0.5238612,539.8774,2405.4204,0.48483324,1000000.5,100000.5,4.574708,0.7169036,8215.279,1525.4728,65.497574,0.49418354,0.46520662,8.829667,132.14117,1.5208302,1000000.44,100000.51
1708226648,3.8707652,9.873799,8245.021,18171.44,65.73801,0.4275498,0.5261068,9.411783,138.68076,0.507273,1000000.5,100000.41,4.5438128,4.8092527,8758.133,10511.227,66.05222,0.40901223,0.44186074,474.05887,2222.0098,0.5284453,1000000.5,100000.43,4.239136,0.69639415,8070.126,1464.9506,65.347786,0.39901337,0.51007956,8.284232,131.86943,1.5343722,1000000.5,100000.54
1708226649,4.382158,8.870579,8434.652,17736.34,65.83933,0.4694416,0.5482669,9.346426,138.63553,0.4919386,1000000.5,100000.445,4.353959,5.514942,8566.461,10087.408,65.92447,0.42275828,0.45408982,584.50464,2279.2659,0.5005521,1000000.44,100000.484,4.2503066,0.79539883,9904.667,1573.827,65.24355,0.40834928,0.46034363,8.484597,132.06847,1.5088204,1000000.44,100000.51
1708226650,3.969344,9.129234,8667.064,17384.799,65.73462,0.4809736,0.47112912,8.972293,138.61449,0.48717102,1000000.56,100000.44,4.0090275,5.3329473,8278.847,11416.721,65.87639,0.3845095,0.49280336,561.487,2315.6045,0.5369563,1000000.44,100000.484,4.6294518,0.7436508,8471.983,1568.6959,65.40344,0.42823002,0.566326,8.339942,132.19978,1.5146133,1000000.5,100000.516
1708226651,3.6731763,8.683054,8629.062,15979.412,65.924614,0.46423617,0.56478643,9.466833,138.69693,0.39218432,1000000.5,100000.4,4.198044,5.4663105,8743.781,10672.863,65.8296,0.41125265,0.42314467,552.9606,2218.021,0.5076966,1000000.44,100000.55,4.2758746,0.6848521,8298.903,1681.4302,65.60035,0.40856126,0.4610777,8.37567,131.84361,1.4334446,1000000.5,100000.49
1708226652,3.4656355,8.867542,7299.3403,18607.455,65.951935,0.43309632,0.53263396,9.682163,138.57053,0.45824042,1000000.5,100000.414,4.463524,5.2319665,8828.953,11033.378,66.16854,0.35858122,0.48675498,533.1024,2149.3938,0.5227947,1000000.44,100000.4,4.213643,0.68776846,8630.98,1601.0302,65.39555,0.43675834,0.46012986,8.440233,131.7954,1.5397444,1000000.5,100000.516
1708226653,3.8442438,9.580593,8429.75,15834.039,65.91257,0.40991554,0.5551021,9.734766,138.52649,0.45052895,1000000.56,100000.445,4.4269676,5.3094788,8616.523,10778.206,65.8203,0.3778121,0.4570221,543.61566,2230.3232,0.58993196,1000000.5,100000.5,4.193195,0.71431464,8413.972,1582.9894,65.447136,0.4685917,0.473336,8.513928,132.1112,1.5291443,1000000.5,100000.55
1708226654,3.70927,9.219254,8916.875,18691.936,65.754974,0.4291048,0.4885308,9.509219,138.61482,0.41447434,1000000.5,100000.45,4.097241,5.2666183,8213.757,11167.485,65.90176,0.38675708,0.4914524,520.88794,2393.9011,0.48006257,1000000.44,100000.53,4.5250254,0.6486224,9090.232,1420.5007,65.37965,0.47143474,0.5006992,8.483771,131.88611,1.5014962,1000000.5,100000.47
1708226655,3.992771,8.024097,7222.7173,16391.72,65.94882,0.42248148,0.5853107,9.091289,138.80443,0.54288524,1000000.5,100000.5,3.997713,4.9564676,9461.866,11130.973,65.841324,0.424408,0.48169306,555.9196,2408.8135,0.5142257,1000000.56,100000.42,4.501073,0.7605798,7903.409,1591.742,65.490715,0.46892965,0.46800566,8.347105,131.68839,1.4893508,1000000.44,100000.45
1708226656,4.317891,9.212698,8624.007,17734.898,65.80675,0.46147949,0.54644525,9.592979,138.55196,0.44511968,1000000.56,100000.53,4.4688997,5.2631326,9353.084,10099.525,66.05159,0.30425355,0.47326368,579.6176,2362.177,0.4873997,1000000.5,100000.484,4.7764993,0.73021835,8140.6562,1543.0304,65.3635,0.44247082,0.5481424,8.702803,132.31305,1.4782945,1000000.5,100000.53
1708226657,3.7784922,8.832602,8457.965,16511.723,65.828636,0.4102569,0.5177605,9.5035095,138.61308,0.45909303,1000000.56,100000.43,4.3050904,5.6786175,8752.67,11511.177,65.974625,0.38085645,0.39172554,599.95935,2478.9797,0.47176647,1000000.44,100000.484,4.3101864,0.69364715,8767.522,1586.8652,65.365395,0.4174822,0.49779138,8.409848,132.3478,1.50226,1000000.44,100000.47
1708226658,4.090987,9.552223,8402.592,17359.924,65.70046,0.45884043,0.47890475,9.484159,138.89998,0.46620852,1000000.5,100000.53,4.3116918,5.186998,9379.805,11190.008,66.18558,0.40180042,0.44120136,514.243,2258.574,0.5604518,1000000.56,100000.516,4.5691576,0.7746577,8703.234,1470.1722,65.61865,0.44913727,0.47182518,8.704964,131.91628,1.5340892,1000000.44,100000.49
1708226659,3.9141681,7.740529,7850.0933,17644.664,65.990875,0.4114492,0.5603616,9.295726,138.76797,0.4993008,1000000.44,100000.49,4.351087,5.1135144,9708.78,11805.0,65.73543,0.4237449,0.43775892,537.2399,2451.268,0.5323413,1000000.6,100000.484,4.287864,0.77176017,9037.166,1676.6758,65.41888,0.45634055,0.5103433,8.518782,131.9715,1.467688,1000000.5,100000.445
1708226660,4.137052,9.648505,8395.767,18391.078,65.69558,0.42030334,0.4942424,9.610201,138.56253,0.42195863,1000000.44,100000.5,4.4777646,4.687472,8940.605,9450.885,66.01212,0.36716148,0.46295333,601.1106,2375.044,0.5462676,1000000.5,100000.44,4.143017,0.6702692,7806.3237,1676.7422,65.57762,0.40670636,0.5126254,8.323142,131.69725,1.5285974,1000000.5,100000.49
1708226661,3.668629,9.027164,7444.7505,15512.029,65.68385,0.4647825,0.5209406,9.460837,138.56934,0.4404226,1000000.56,100000.36,4.5088778,5.078154,7754.1523,10680.225,65.87634,0.35005572,0.43297514,501.13138,2304.1816,0.5354392,1000000.44,100000.48,4.3203716,0.71868706,8871.341,1558.7634,65.31795,0.47851035,0.50750756,8.536353,132.1943,1.4589019,1000000.5,100000.54
1708226662,3.7979093,9.249807,8542.327,17380.992,65.85489,0.46213275,0.5134438,9.359807,138.55905,0.4976313,1000000.5,100000.445,4.2987623,5.324174,9555.709,11568.741,65.96291,0.3508535,0.51972437,509.9304,2301.3228,0.51983184,1000000.56,100000.49,4.397927,0.7859544,8363.459,1648.9329,65.54358,0.44066316,0.5043771,8.57355,131.77782,1.5108606,1000000.44,100000.52
1708226663,3.795304,9.355833,7595.0547,17415.406,65.70106,0.48068112,0.51100737,9.733188,138.729,0.46366253,1000000.5,100000.46,4.5688934,5.216515,8378.451,11156.337,66.18762,0.3715274,0.41914266,505.79266,2222.9937,0.50247824,1000000.44,100000.44,4.2467346,0.6802286,9049.203,1621.5374,65.25637,0.39646667,0.5017186,8.613699,132.23581,1.5180982,1000000.5,100000.484
1708226664,4.0397453,8.742952,8911.292,18966.547,65.73667,0.4418954,0.49539885,9.672054,138.70267,0.46450296,1000000.56,100000.42,4.773243,5.5662155,8002.4937,10545.349,66.340775,0.35352075,0.44115043,526.72266,2292.827,0.49902377,1000000.56,100000.46,4.605235,0.785908,9236.748,1589.8542,65.48746,0.39855015,0.5087944,8.261434,132.17854,1.5246354,1000000.5,100000.51
1708226665,3.8809242,9.135411,7887.403,16416.482,65.85793,0.43470937,0.48523092,9.398245,138.78928,0.51531696,1000000.5,100000.41,4.035675,5.2266026,8763.403,12077.459,66.05692,0.41685808,0.53091574,545.66766,2269.8408,0.5488513,1000000.44,100000.48,4.314825,0.70725536,9296.312,1562.4935,65.28534,0.41385362,0.48394135,8.556753,132.14423,1.5322838,1000000.44,100000.51
1708226666,3.9436471,9.444952,7188.6255,17448.875,65.92814,0.46258882,0.50916815,9.375459,138.5991,0.4567722,1000000.5,100000.43,4.752259,5.7854104,8811.155,10216.728,66.05776,0.37945363,0.3916197,573.48627,2329.9395,0.51805604,1000000.5,100000.43,4.481426,0.70179033,9491.704,1648.1311,65.46969,0.44938928,0.51043713,8.326689,132.28638,1.5061934,1000000.5,100000.5
1708226667,3.6933858,9.218455,9070.798,17405.412,66.01248,0.46836135,0.5007408,9.276901,138.59952,0.44718164,1000000.5,100000.484,3.9301388,5.0808787,9552.253,10583.667,65.84861,0.3413889,0.4377864,514.2149,2397.8176,0.5183534,1000000.5,100000.484,4.08148,0.793314,8101.1465,1466.7947,65.32505,0.4648857,0.55556613,8.302646,131.94408,1.5308907,1000000.5,100000.52
1708226668,4.1357446,10.09563,8485.414,17415.314,65.912125,0.45671448,0.50814855,9.326882,138.63263,0.38974676,1000000.56,100000.43,4.6054435,5.383594,9381.565,10219.611,65.77164,0.38847587,0.4478181,527.9098,2274.0479,0.48450032,1000000.5,100000.43,4.15635,0.77530855,8652.08,1635.7792,65.20504,0.43433464,0.5268145,8.194706,131.9598,1.5348198,1000000.44,100000.52
1708226669,3.9166553,9.430005,8762.9795,17511.643,65.88364,0.46890718,0.5128113,9.669589,138.41884,0.48064035,1000000.56,100000.445,4.4010854,4.8883753,8530.846,10329.074,66.11171,0.39293972,0.487442,539.4177,2298.281,0.49673456,1000000.5,100000.44,4.022257,0.6231829,8908.456,1602.611,65.30915,0.46258447,0.53194857,8.450544,131.92441,1.5441184,1000000.5,100000.51
1708226670,3.855003,9.49558,7782.529,16945.008,65.702896,0.41845068,0.54353493,9.512498,138.54495,0.45197332,1000000.56,100000.43,4.5254517,5.786452,8109.7563,11515.715,65.86084,0.42354602,0.47502238,541.71704,2477.815,0.5642361,1000000.5,100000.484,4.5370936,0.68912625,8436.985,1623.1958,65.37912,0.41987112,0.48205835,8.327119,131.90987,1.4930452,1000000.44,100000.53
1708226671,3.834182,8.9671955,8052.726,16379.11,65.96051,0.44370145,0.5379373,9.345907,138.49808,0.48896503,1000000.44,100000.445,4.2085996,5.5341487,9060.71,10604.049,65.87882,0.406147,0.41372687,548.2213,2376.421,0.52858484,1000000.5,100000.445,4.1889434,0.68072295,8472.882,1662.4579,65.37184,0.45106623,0.4116379,8.554257,131.53307,1.5108999,1000000.44,100000.49
1708226672,4.0443544,9.197246,9250.874,15803.967,66.04542,0.4882082,0.59835935,9.101714,138.80286,0.43819672,1000000.44,100000.49,4.342298,5.291558,8913.481,10651.944,65.928856,0.37982437,0.5202505,499.86478,2317.8938,0.56202364,1000000.44,100000.484,4.7349644,0.7408237,8532.235,1606.6349,65.23316,0.46374094,0.4965721,8.584825,131.90573,1.5384603,1000000.5,100000.45
1708226673,4.091184,8.361538,8482.584,17362.896,65.78019,0.49326494,0.5570258,9.350534,138.42253,0.45606923,1000000.5,100000.48,4.665345,5.413114,8411.277,10106.189,65.77974,0.42909935,0.4605263,588.1308,2292.1213,0.54079145,1000000.5,100000.49,4.144044,0.7119437,8262.237,1646.0072,65.40804,0.46895275,0.45111895,8.431807,131.59216,1.4937044,1000000.5,100000.49
