state,action_continuous,action_discrete,reward,next_state
"[3.343500672939242, 0.5108683794056624, 1.023076103556088, 3.1496453528506834, 0.2353324579606541, 1.5156228114458508, -1.2334214864655988, -0.9535857402223794, 0.3838031429361626, 1.256597900686338]",-0.8002845311665019,2,0.09086927669058795,"[0.4259997277133023, 0.4986332873255112, -0.7926886936726715, 0.2750393270463665, -0.34162846151082377, 0.5435783420400654, -0.20433012833142083, 1.3772544537713396, -2.328803641084766, -1.5565939530868758]"
"[0.4259997277133023, 0.4986332873255112, -0.7926886936726715, 0.2750393270463665, -0.34162846151082377, 0.5435783420400654, -0.20433012833142083, 1.3772544537713396, -2.328803641084766, -1.5565939530868758]",1.5446266022711022,1,0.06142083702318004,"[-0.006340246034478599, -0.388154983642187, 0.3554925417198268, -0.5417061527499851, -0.7250111837119625, 1.1127912002284983, -0.03244736067358842, -0.06371717064732055, 1.194375048872353, -0.4721923696024527]"
"[-0.006340246034478599, -0.388154983642187, 0.3554925417198268, -0.5417061527499851, -0.7250111837119625, 1.1127912002284983, -0.03244736067358842, -0.06371717064732055, 1.194375048872353, -0.4721923696024527]",0.66042869474347,1,0.10367927523629636,"[0.00948164730128111, -0.2883201766757877, 0.06590997752145925, 0.1670342619331653, -0.599169253188276, 1.6744190345973762, 0.10611517954914555, -0.4515500532665444, -0.6193975416628524, 0.7076300117420354]"
"[0.00948164730128111, -0.2883201766757877, 0.06590997752145925, 0.1670342619331653, -0.599169253188276, 1.6744190345973762, 0.10611517954914555, -0.4515500532665444, -0.6193975416628524, 0.7076300117420354]",0.011625971411052623,0,0.0913580504314218,"[0.8745739924988194, -0.11985092538709155, 0.5579933949498183, -0.03328379615852354, -0.6246264939209842, 1.4693588672800502, -1.1197786047643676, -0.879383483084368, 0.1950044558276978, 0.7421158015405622]"
"[0.8745739924988194, -0.11985092538709155, 0.5579933949498183, -0.03328379615852354, -0.6246264939209842, 1.4693588672800502, -1.1197786047643676, -0.879383483084368, 0.1950044558276978, 0.7421158015405622]",-0.2678514043881792,2,0.09077417132224683,"[-0.08057315187088969, -0.5434034282770499, 0.9138014986990325, -0.014625987990519436, -0.19713873673670376, -0.20275751062007197, -1.1484149802305186, -0.7903142213448444, 0.6970093970128678, -0.061641302112155315]"
"[-0.08057315187088969, -0.5434034282770499, 0.9138014986990325, -0.014625987990519436, -0.19713873673670376, -0.20275751062007197, -1.1484149802305186, -0.7903142213448444, 0.6970093970128678, -0.061641302112155315]",0.39756757325723496,1,0.10610677661438331,"[0.14303708691155784, -0.4840282246498982, 0.9781419638461829, 0.18159823302979988, 0.03239331118149978, -0.4345281026113601, -1.0344824006457387, -0.8572017400011881, -1.709228436986834, 0.8118148035920868]"
"[0.14303708691155784, -0.4840282246498982, 0.9781419638461829, 0.18159823302979988, 0.03239331118149978, -0.4345281026113601, -1.0344824006457387, -0.8572017400011881, -1.709228436986834, 0.8118148035920868]",0.19524715678569998,1,0.03850197826742823,"[-1.271644847529931, -0.6758577300705289, -0.8463731187867055, -1.0093836364745878, -0.8444103392340345, 0.8501652816424842, 0.0037132180655833364, -0.6159493611044626, 0.835381214840725, 1.4113127005852217]"
"[-1.271644847529931, -0.6758577300705289, -0.8463731187867055, -1.0093836364745878, -0.8444103392340345, 0.8501652816424842, 0.0037132180655833364, -0.6159493611044626, 0.835381214840725, 1.4113127005852217]",-0.5312643785802778,2,0.010664353962046583,"[-0.053628275955479816, -0.3803954217728574, 0.26392230655448773, -0.0020033422818474607, 2.508877991186021, -1.7303800825543512, 0.2993148249202997, 0.17658825303470316, -1.1949413752369968, -0.5384033288550832]"
"[-0.053628275955479816, -0.3803954217728574, 0.26392230655448773, -0.0020033422818474607, 2.508877991186021, -1.7303800825543512, 0.2993148249202997, 0.17658825303470316, -1.1949413752369968, -0.5384033288550832]",-0.280544638670441,2,0.11428292233821415,"[0.00040673870753593866, -0.3980811910516121, 0.4002248714738594, 0.38477807610047265, -0.47748430583012447, 1.2894162252868853, -0.14656862324811, 0.32744188316129436, -0.26980741995857377, -1.0210069734027365]"
"[0.00040673870753593866, -0.3980811910516121, 0.4002248714738594, 0.38477807610047265, -0.47748430583012447, 1.2894162252868853, -0.14656862324811, 0.32744188316129436, -0.26980741995857377, -1.0210069734027365]",1.008876762369359,1,0.08999130277365916,"[-1.3688504008582392, -0.9642465852718226, 0.9676797125287048, -0.08013217405573339, -0.6528593277016385, 1.5866547661994113, -1.0983489715226298, -0.8125722791924049, -0.22948300945198125, 0.22761391482838383]"
"[-1.3688504008582392, -0.9642465852718226, 0.9676797125287048, -0.08013217405573339, -0.6528593277016385, 1.5866547661994113, -1.0983489715226298, -0.8125722791924049, -0.22948300945198125, 0.22761391482838383]",-0.21522591653643566,2,0.11613391020673798,"[1.7886241104944693, 0.046582919607685264, 0.9580336884195575, 1.7928609295784628, 1.2884900314201466, -0.6995424127639283, -1.6324604405090948, -0.9986672793298086, 1.1255899014113595, -0.3074927227003132]"
"[1.7886241104944693, 0.046582919607685264, 0.9580336884195575, 1.7928609295784628, 1.2884900314201466, -0.6995424127639283, -1.6324604405090948, -0.9986672793298086, 1.1255899014113595, -0.3074927227003132]",-0.6447755501200251,2,0.06110875727660162,"[0.5694663867893948, -0.3311689745846215, 0.9085116165783824, 0.0742401542372253, 0.6699224375313988, -1.1410224566305749, -0.027941193753708213, 1.6714707111875664, -0.7625397889088203, -1.5655458601798409]"
"[0.5694663867893948, -0.3311689745846215, 0.9085116165783824, 0.0742401542372253, 0.6699224375313988, -1.1410224566305749, -0.027941193753708213, 1.6714707111875664, -0.7625397889088203, -1.5655458601798409]",-0.09185618799895226,2,0.022125781875105402,"[-0.05766300809732576, -0.5045549139402161, 0.7553440553620123, 0.07308517922347317, 0.4455251188128055, -0.9823733313432874, 0.2626643277698698, 2.432129678132365, -0.15562878019953943, -1.629210999418509]"
"[-0.05766300809732576, -0.5045549139402161, 0.7553440553620123, 0.07308517922347317, 0.4455251188128055, -0.9823733313432874, 0.2626643277698698, 2.432129678132365, -0.15562878019953943, -1.629210999418509]",1.858210990172463,1,0.1117043916415481,"[3.6400681196056515, 0.42713691980219354, 1.3948385511515633, 3.4839065543243404, 0.5184566934983974, 1.0775406641196896, 3.7413644265961863, 2.0836392769067427, 0.3156613494146002, -0.45959600512860244]"
"[3.6400681196056515, 0.42713691980219354, 1.3948385511515633, 3.4839065543243404, 0.5184566934983974, 1.0775406641196896, 3.7413644265961863, 2.0836392769067427, 0.3156613494146002, -0.45959600512860244]",-0.4894762022865859,2,0.0007405851659132504,"[-0.06631888537319025, 1.3885823891654245, -1.5114415904396619, -0.9428199916659249, -0.8806727878496107, 1.5474170316506615, -0.7682624826031899, 0.14876404210324834, 0.537319472455473, -1.3401860461384925]"
"[-0.06631888537319025, 1.3885823891654245, -1.5114415904396619, -0.9428199916659249, -0.8806727878496107, 1.5474170316506615, -0.7682624826031899, 0.14876404210324834, 0.537319472455473, -1.3401860461384925]",2.5402321816354623,1,0.1054593709838242,"[0.3505417440030462, -0.17118994577105018, 0.1477193739751653, 0.16815870143999717, 0.23961769452735104, -0.7197321549917508, -0.11489288078068671, -0.5834861423380084, -1.7534770395721164, 0.9929044933740854]"
"[0.3505417440030462, -0.17118994577105018, 0.1477193739751653, 0.16815870143999717, 0.23961769452735104, -0.7197321549917508, -0.11489288078068671, -0.5834861423380084, -1.7534770395721164, 0.9929044933740854]",-0.4118983862221806,2,0.06337462518250277,"[0.33501601411294624, -0.2718102130402507, 0.4102403300537173, -0.6455576948979761, -0.7987780447535339, 1.5288598542738447, -0.870272785819325, -0.5859140002032193, -1.998986308634138, -0.34640212508041]"
"[0.33501601411294624, -0.2718102130402507, 0.4102403300537173, -0.6455576948979761, -0.7987780447535339, 1.5288598542738447, -0.870272785819325, -0.5859140002032193, -1.998986308634138, -0.34640212508041]",0.7660546411883947,1,0.036745449128060756,"[0.38470166045835014, 0.9931433425173409, -1.153873697631565, -0.7100887970094525, 0.7511280770133256, -1.6162259082783907, 0.07518452472120993, -0.5470797065409159, -0.12376974629535768, 1.1184778552918775]"
"[0.38470166045835014, 0.9931433425173409, -1.153873697631565, -0.7100887970094525, 0.7511280770133256, -1.6162259082783907, 0.07518452472120993, -0.5470797065409159, -0.12376974629535768, 1.1184778552918775]",-0.7306084338367456,2,0.07307799320136521,"[-1.3919612189466926, -0.7793399274137971, -0.7831579470142481, -0.05417716440000786, -0.24753041425478764, -0.1318698568281872, 0.21607575070105978, 1.2728069148371555, -0.43565458875372676, -1.3488741537948035]"
"[-1.3919612189466926, -0.7793399274137971, -0.7831579470142481, -0.05417716440000786, -0.24753041425478764, -0.1318698568281872, 0.21607575070105978, 1.2728069148371555, -0.43565458875372676, -1.3488741537948035]",0.04543931164453941,0,0.1005608818309705,"[-1.5336249617326216, -0.9918113157019863, 0.39942681399426727, 0.25479233168578747, 0.7347614933111497, -1.0808643253015424, 0.14146924378237435, 1.0865040434583426, 0.6678242194969993, -1.3075349439878328]"
"[-1.5336249617326216, -0.9918113157019863, 0.39942681399426727, 0.25479233168578747, 0.7347614933111497, -1.0808643253015424, 0.14146924378237435, 1.0865040434583426, 0.6678242194969993, -1.3075349439878328]",1.012403550227908,1,0.1053498841103622,"[0.3182638868682787, -0.24005165027249817, 0.2960506381753745, 0.1958856745757645, -0.36234843361807545, 0.5137204021906177, -0.5449958434095756, -0.411852860071157, -0.7085060665518028, -0.34463111538653135]"
"[0.3182638868682787, -0.24005165027249817, 0.2960506381753745, 0.1958856745757645, -0.36234843361807545, 0.5137204021906177, -0.5449958434095756, -0.411852860071157, -0.7085060665518028, -0.34463111538653135]",0.039574435952015805,0,0.10176126484156492,"[-0.18172574353620072, -0.45687444116342546, 0.3542275274232553, 0.17645458796009497, -0.22095126672039866, 0.06452432771805243, 0.10807003894754766, -0.10312434772506457, 0.37354818792235395, -0.26888522718217406]"
"[-0.18172574353620072, -0.45687444116342546, 0.3542275274232553, 0.17645458796009497, -0.22095126672039866, 0.06452432771805243, 0.10807003894754766, -0.10312434772506457, 0.37354818792235395, -0.26888522718217406]",-0.028362792003885286,0,0.037682878148526736,"[0.14544549908732182, 1.2837674181825007, -1.3887786014484125, -0.3152142536261536, -0.6345243275500256, 0.9693187872693136, 0.17556236970199318, -0.03642492702238519, -0.35746939955321094, -0.32532027537939195]"
"[0.14544549908732182, 1.2837674181825007, -1.3887786014484125, -0.3152142536261536, -0.6345243275500256, 0.9693187872693136, 0.17556236970199318, -0.03642492702238519, -0.35746939955321094, -0.32532027537939195]",0.9464105378226376,1,0.09354165739212439,"[0.11183160774527953, -0.2145611098899632, -0.006077478959228363, -0.012370635449388613, -0.5112777824157105, 0.8309807189775065, -0.7630754882530651, -0.8387333751443424, -0.23960181902632557, 1.5043954678628204]"
"[0.11183160774527953, -0.2145611098899632, -0.006077478959228363, -0.012370635449388613, -0.5112777824157105, 0.8309807189775065, -0.7630754882530651, -0.8387333751443424, -0.23960181902632557, 1.5043954678628204]",-0.8496690238446416,2,-0.001267764854923789,"[-1.384274468519839, -0.8654720024041876, -0.27959030759760956, 0.19488044568794938, 2.8297544911139743, -1.722773596705844, -1.5701626513201357, -0.4917641280344888, 0.6854997683412454, -1.692940625888724]"
"[-1.384274468519839, -0.8654720024041876, -0.27959030759760956, 0.19488044568794938, 2.8297544911139743, -1.722773596705844, -1.5701626513201357, -0.4917641280344888, 0.6854997683412454, -1.692940625888724]",4.592009290950805,1,0.03354985468758676,"[-0.3229628257481049, -0.701400648850075, 1.496277069997746, -1.1814206129290963, -0.693508284091796, -0.5967648530620329, 0.02078799688273145, -0.5233748576661837, -0.6513850461410376, 0.9047638360958979]"
"[-0.3229628257481049, -0.701400648850075, 1.496277069997746, -1.1814206129290963, -0.693508284091796, -0.5967648530620329, 0.02078799688273145, -0.5233748576661837, -0.6513850461410376, 0.9047638360958979]",-0.24771808862391,2,-0.024646720924596494,"[0.042854673435188034, 2.345222886293398, -1.6850171969033423, -0.6702424253076977, -0.6414607217997232, 0.2826040617242061, -0.837856689091798, -0.6845974485575299, -1.0873888138883894, 0.12113106996174401]"
"[0.042854673435188034, 2.345222886293398, -1.6850171969033423, -0.6702424253076977, -0.6414607217997232, 0.2826040617242061, -0.837856689091798, -0.6845974485575299, -1.0873888138883894, 0.12113106996174401]",-0.33673013243681,2,0.0297998448956613,"[-0.36943101310866383, -0.36672423482874283, -0.20499626723342285, -1.066305469812175, -0.8288789739952142, 0.5073658769166967, 0.11650617527954701, 0.17763497164084358, 2.0295001841743847, -0.6802101207802129]"
"[-0.36943101310866383, -0.36672423482874283, -0.20499626723342285, -1.066305469812175, -0.8288789739952142, 0.5073658769166967, 0.11650617527954701, 0.17763497164084358, 2.0295001841743847, -0.6802101207802129]",0.6189080234531242,1,0.02579395508362292,"[1.6856052932772836, 0.8253496361505049, -0.3753532119912058, 1.5798550046649038, 2.305704729280746, -1.2260851522046872, 1.6498527960160572, 0.2829317388845931, 0.40078895495841504, 0.2966938310567999]"
"[1.6856052932772836, 0.8253496361505049, -0.3753532119912058, 1.5798550046649038, 2.305704729280746, -1.2260851522046872, 1.6498527960160572, 0.2829317388845931, 0.40078895495841504, 0.2966938310567999]",-0.323287293388982,2,0.10248833686583908,"[0.2597547529830394, -0.20892254214039246, 0.14487376574238697, 0.17887226725601393, 0.05846399127643733, -0.47671632100519856, -1.1889593901864608, -0.7145474503077978, 0.16336866040145978, -0.5294136675920208]"
"[0.2597547529830394, -0.20892254214039246, 0.14487376574238697, 0.17887226725601393, 0.05846399127643733, -0.47671632100519856, -1.1889593901864608, -0.7145474503077978, 0.16336866040145978, -0.5294136675920208]",1.2732032417577088,1,0.08001113500835814,"[-1.5239967304661355, -0.9962086080819014, 0.5564504027825862, -0.054186325052083484, 0.9650545697770776, -1.361746586444923, -0.08094825937337767, -0.674153243944363, -0.0848485014087389, 1.6722450340075241]"
"[-1.5239967304661355, -0.9962086080819014, 0.5564504027825862, -0.054186325052083484, 0.9650545697770776, -1.361746586444923, -0.08094825937337767, -0.674153243944363, -0.0848485014087389, 1.6722450340075241]",0.0014894600525266297,0,0.0222729272814132,"[-1.141751265454929, -0.4811967435724829, -1.0631236167208287, -1.3436815204520265, -0.2899865826227179, -1.5854252103781794, 0.1565393466874456, -0.6128996466121572, 0.4910310241068329, 1.6780999327278898]"
"[-1.141751265454929, -0.4811967435724829, -1.0631236167208287, -1.3436815204520265, -0.2899865826227179, -1.5854252103781794, 0.1565393466874456, -0.6128996466121572, 0.4910310241068329, 1.6780999327278898]",-0.06286766284732508,2,0.024378236982371914,"[-0.10098311958212382, -0.5168770536819737, 0.7432661782529778, -1.3219315191884402, -0.883650527871204, 0.07543738952649082, -1.2810748775602823, -0.9765655492302507, 0.1593844041582977, 1.4306061887727688]"
"[-0.10098311958212382, -0.5168770536819737, 0.7432661782529778, -1.3219315191884402, -0.883650527871204, 0.07543738952649082, -1.2810748775602823, -0.9765655492302507, 0.1593844041582977, 1.4306061887727688]",-0.49317993285602624,2,0.18187595588843486,"[-0.9631747509579581, -0.7614985243097573, 0.33196526136948235, 1.765738070911606, -0.021224925695287805, 1.1098923627424486, -1.069684289377509, -0.682456936980613, 1.1121645595829548, -0.3888568237438119]"
"[-0.9631747509579581, -0.7614985243097573, 0.33196526136948235, 1.765738070911606, -0.021224925695287805, 1.1098923627424486, -1.069684289377509, -0.682456936980613, 1.1121645595829548, -0.3888568237438119]",0.0915775839118462,1,0.055564501775525195,"[-0.12665010795980872, 0.09087414707980747, -0.7687684778647933, -0.6837655647085606, -0.3649737939729877, -0.6439361449097252, 0.15118818909252404, -0.10794980481981589, 0.8042966749684033, -0.21762644485884508]"
"[-0.12665010795980872, 0.09087414707980747, -0.7687684778647933, -0.6837655647085606, -0.3649737939729877, -0.6439361449097252, 0.15118818909252404, -0.10794980481981589, 0.8042966749684033, -0.21762644485884508]",0.34677574950356704,1,0.031774429187273245,"[0.28077480059894244, -0.4786242829269946, 1.1679105767616678, -1.2012351723064258, -0.8939690058233685, 0.6760894233820842, 0.22202484146418044, -0.3522212512197165, -0.29112919727593856, 0.4901481404580119]"
"[0.28077480059894244, -0.4786242829269946, 1.1679105767616678, -1.2012351723064258, -0.8939690058233685, 0.6760894233820842, 0.22202484146418044, -0.3522212512197165, -0.29112919727593856, 0.4901481404580119]",-0.09725048098896706,2,0.10791565876138974,"[0.20634769119083357, -0.18484259265366967, 0.02589336335079138, 0.2539507731150649, -0.45352746124497983, 0.969546484083062, -0.14631393218669636, -0.4177553498285399, -0.4751200817084022, 0.2228270090093184]"
"[0.20634769119083357, -0.18484259265366967, 0.02589336335079138, 0.2539507731150649, -0.45352746124497983, 0.969546484083062, -0.14631393218669636, -0.4177553498285399, -0.4751200817084022, 0.2228270090093184]",-0.07013996844928534,2,0.12165333460181477,"[-0.0883101070126735, 0.5806733266503965, -1.1718152516028364, 0.5472128044410751, -0.47863354413047593, 1.548067096304933, -0.015428338550607445, -0.30353415750981466, 0.1663485103387679, 0.04877687397967702]"
"[-0.0883101070126735, 0.5806733266503965, -1.1718152516028364, 0.5472128044410751, -0.47863354413047593, 1.548067096304933, -0.015428338550607445, -0.30353415750981466, 0.1663485103387679, 0.04877687397967702]",-0.6363503416900158,2,0.03168414717135186,"[0.12888721555597363, -0.5612401865682607, 1.3893750451637055, -1.2171989100069938, -0.580095119720692, -1.000279416918813, -0.6919888545903896, 0.36588404586353, -0.6496278356404949, -1.4195497065007878]"
"[0.12888721555597363, -0.5612401865682607, 1.3893750451637055, -1.2171989100069938, -0.580095119720692, -1.000279416918813, -0.6919888545903896, 0.36588404586353, -0.6496278356404949, -1.4195497065007878]",3.5098231427658333,1,0.02558531574149173,"[0.19258406782837412, -0.38012027628404105, 0.5993911389798854, -1.3271528002871318, -0.9901534992589981, 1.6927395169965616, -0.0015908230977054697, -0.6337915918640964, -0.4608181367685427, 1.5255146947065614]"
"[0.19258406782837412, -0.38012027628404105, 0.5993911389798854, -1.3271528002871318, -0.9901534992589981, 1.6927395169965616, -0.0015908230977054697, -0.6337915918640964, -0.4608181367685427, 1.5255146947065614]",-0.3911065985333555,2,0.11578301011324178,"[-1.2098695498749035, -0.42934965675301245, -1.2507953817642807, 0.4986948153534373, 0.6429448078558007, -0.8789827162610057, -0.34729890023020726, -0.4502890861841749, 1.1457214072028141, 0.04550616960622703]"
"[-1.2098695498749035, -0.42934965675301245, -1.2507953817642807, 0.4986948153534373, 0.6429448078558007, -0.8789827162610057, -0.34729890023020726, -0.4502890861841749, 1.1457214072028141, 0.04550616960622703]",-0.4476690819272369,2,0.01637489562667472,"[-0.8627807202024214, -0.8444026918369806, 1.4316643348396765, -1.5054385685593143, -0.8637268362266167, -0.7740238649890663, -0.6399347826634387, -0.11173761822257497, -0.4947700731146918, -0.9859895794984834]"
"[-0.8627807202024214, -0.8444026918369806, 1.4316643348396765, -1.5054385685593143, -0.8637268362266167, -0.7740238649890663, -0.6399347826634387, -0.11173761822257497, -0.4947700731146918, -0.9859895794984834]",1.6830608575476913,1,0.05159415958850194,"[0.1463628980473891, -0.5215440794324686, 1.1821545954515968, -0.8132284323318909, -0.7860755016622313, 0.9067573554909575, -1.3620012306833276, -0.9862038767754694, -0.1283463019381537, 1.1559613435250244]"
"[0.1463628980473891, -0.5215440794324686, 1.1821545954515968, -0.8132284323318909, -0.7860755016622313, 0.9067573554909575, -1.3620012306833276, -0.9862038767754694, -0.1283463019381537, 1.1559613435250244]",-0.36263155516942874,2,0.09648793368769867,"[-0.10488338464313347, -0.008157730103769759, -0.6176457433760986, 0.05717752368031923, 0.49220120540419326, -1.029144853054226, -0.8602741005021107, -0.6507977196477822, 0.03756259947048334, -0.08228145846590955]"
"[-0.10488338464313347, -0.008157730103769759, -0.6176457433760986, 0.05717752368031923, 0.49220120540419326, -1.029144853054226, -0.8602741005021107, -0.6507977196477822, 0.03756259947048334, -0.08228145846590955]",0.488612864590283,1,0.1057782695517116,"[-0.1282211601233708, -0.39042670743970803, 0.1946559665972911, 0.27511847508030385, -0.34286407160636145, 0.5480324161168239, -0.15993902450774714, -0.5956747490140275, 0.719469390246935, 0.9811161400984023]"
"[-0.1282211601233708, -0.39042670743970803, 0.1946559665972911, 0.27511847508030385, -0.34286407160636145, 0.5480324161168239, -0.15993902450774714, -0.5956747490140275, 0.719469390246935, 0.9811161400984023]",0.12036008063041485,1,0.09163991121117032,"[-0.5579164229108874, -0.40779326450308767, -0.356076801000588, -0.02477061624159801, -0.17299919532814503, -0.26504434521492487, -0.1485215925890827, -0.65300933367441, 0.2525215660341602, 1.3710536516469432]"
"[-0.5579164229108874, -0.40779326450308767, -0.356076801000588, -0.02477061624159801, -0.17299919532814503, -0.26504434521492487, -0.1485215925890827, -0.65300933367441, 0.2525215660341602, 1.3710536516469432]",-0.02294164208413466,0,0.07685721523163742,"[2.1928894929233476, 0.43116681245831284, 0.43318584287520145, -0.23588827149725874, -0.5600334942858453, 0.6949027795650504, 2.5989969757616116, 0.1547937740023234, 1.3041823522171971, 1.287782480645682]"
"[2.1928894929233476, 0.43116681245831284, 0.43318584287520145, -0.23588827149725874, -0.5600334942858453, 0.6949027795650504, 2.5989969757616116, 0.1547937740023234, 1.3041823522171971, 1.287782480645682]",-0.6227172626979166,2,0.08137128353612785,"[-0.09120600733876615, -0.5914218373542275, 1.174603736267687, -0.06064534846202197, -0.630498796164987, 1.457160622936095, -0.16814197866799602, 0.19933895750375846, 2.1523644358055534, -0.9206370603730831]"
"[-0.09120600733876615, -0.5914218373542275, 1.174603736267687, -0.06064534846202197, -0.630498796164987, 1.457160622936095, -0.16814197866799602, 0.19933895750375846, 2.1523644358055534, -0.9206370603730831]",-0.04883505692071102,0,0.07774326453511901,"[-0.13590217198068866, -0.21443548652615418, -0.2838587759980231, 0.4000446081403287, 1.2489194893132955, -1.273683123012383, 0.5099210891915623, 0.8164604989845016, -1.0416586285795164, -0.985978591766954]"
"[-0.13590217198068866, -0.21443548652615418, -0.2838587759980231, 0.4000446081403287, 1.2489194893132955, -1.273683123012383, 0.5099210891915623, 0.8164604989845016, -1.0416586285795164, -0.985978591766954]",1.5089104943665388,1,0.09504498398718103,"[-1.1067994176440894, -0.4626998484336089, -1.042487062490739, -0.018872988435017668, -0.00040559049821871487, -0.5627803953246314, 0.10189957988439176, -0.5031723827450377, -1.2362558433879354, 0.9343560865587915]"
"[-1.1067994176440894, -0.4626998484336089, -1.042487062490739, -0.018872988435017668, -0.00040559049821871487, -0.5627803953246314, 0.10189957988439176, -0.5031723827450377, -1.2362558433879354, 0.9343560865587915]",-0.4338305091537698,2,0.09918295686020441,"[-0.7485993432418089, -0.834600147299559, 1.7036624399052407, 0.0777100871016166, 0.21564208567395676, -0.7610204163597428, -0.8956795564996236, -0.5672109553201595, -0.7001424653391889, -0.4508637569847861]"
"[-0.7485993432418089, -0.834600147299559, 1.7036624399052407, 0.0777100871016166, 0.21564208567395676, -0.7610204163597428, -0.8956795564996236, -0.5672109553201595, -0.7001424653391889, -0.4508637569847861]",1.194798428962471,1,0.013688738006383268,"[-0.5666408523403175, 0.9919825923717257, -1.614109625726636, -1.3118800291978643, -0.8808818254360262, 0.09027688738729116, -0.008968797277448223, -0.660019584878156, -0.03808754829960592, 1.7090664563975635]"
"[-0.5666408523403175, 0.9919825923717257, -1.614109625726636, -1.3118800291978643, -0.8808818254360262, 0.09027688738729116, -0.008968797277448223, -0.660019584878156, -0.03808754829960592, 1.7090664563975635]",-0.17073324513185403,2,0.10127305496898004,"[0.1458303076469314, -0.3385702904158857, 0.389445229307822, 0.1142232248565935, -0.39806214897697584, 0.5342483768381001, 0.02796689742916722, -0.5456621905396941, -0.8041499062248705, 1.031646771813171]"
"[0.1458303076469314, -0.3385702904158857, 0.389445229307822, 0.1142232248565935, -0.39806214897697584, 0.5342483768381001, 0.02796689742916722, -0.5456621905396941, -0.8041499062248705, 1.031646771813171]",-0.22166398168250454,2,0.13974522275291285,"[-0.38478185681386795, -0.6454961955652317, 0.9358761717848304, 0.9083892231345313, 0.4590570587683815, -0.45570013084376787, -0.4855656118664233, -0.5768674802024877, 0.41171195695704904, 0.3023083343606053]"
"[-0.38478185681386795, -0.6454961955652317, 0.9358761717848304, 0.9083892231345313, 0.4590570587683815, -0.45570013084376787, -0.4855656118664233, -0.5768674802024877, 0.41171195695704904, 0.3023083343606053]",-0.5320226172572307,2,0.09922443100492026,"[0.3530945793414564, 0.045505480363773415, -0.2924928019336624, 0.030886940790081203, -0.2970858682501869, 0.09732949060443652, 0.2624612701250505, 0.7266620472241565, -2.7121431494250103, -1.0601749909595162]"
"[0.3530945793414564, 0.045505480363773415, -0.2924928019336624, 0.030886940790081203, -0.2970858682501869, 0.09732949060443652, 0.2624612701250505, 0.7266620472241565, -2.7121431494250103, -1.0601749909595162]",-0.46225538097679464,2,0.04377331723223496,"[0.018622649883911917, -0.5676546760655001, 1.2301730341535033, -0.9033986378783325, -0.621858993174283, -0.27603588065435686, -0.5832350824216874, 0.9998820998572442, 0.9013670385476278, -1.6141726634275422]"
"[0.018622649883911917, -0.5676546760655001, 1.2301730341535033, -0.9033986378783325, -0.621858993174283, -0.27603588065435686, -0.5832350824216874, 0.9998820998572442, 0.9013670385476278, -1.6141726634275422]",0.19703467855403972,1,0.1085924982246783,"[2.6190755285371914, 0.16641083127299347, 1.3191473243996288, 2.5183049374019273, 1.4849438273327686, -0.532410722363145, -0.8966007717829823, 0.22714234346997694, 2.221634100859938, -1.4871899193849771]"
"[2.6190755285371914, 0.16641083127299347, 1.3191473243996288, 2.5183049374019273, 1.4849438273327686, -0.532410722363145, -0.8966007717829823, 0.22714234346997694, 2.221634100859938, -1.4871899193849771]",1.6241489916210734,1,0.1001922396129693,"[0.46561821596212627, -0.42507920926624365, 1.1774858460048248, 0.17887984006173016, -0.5526383163034337, 1.3834323097230603, -0.2970535107313611, -0.3267949672059208, 0.8791746645352514, -0.23423733246296957]"
"[0.46561821596212627, -0.42507920926624365, 1.1774858460048248, 0.17887984006173016, -0.5526383163034337, 1.3834323097230603, -0.2970535107313611, -0.3267949672059208, 0.8791746645352514, -0.23423733246296957]",0.08021468357531607,1,0.08872625002447719,"[-0.13419936741571584, 0.3651773065721686, -1.0468729922093232, -0.07880111932253733, -0.5927662440619813, 1.1667460976600865, -0.14854332824952074, -0.31885704216925614, 0.2878930188006123, -0.07185037889761568]"
"[-0.13419936741571584, 0.3651773065721686, -1.0468729922093232, -0.07880111932253733, -0.5927662440619813, 1.1667460976600865, -0.14854332824952074, -0.31885704216925614, 0.2878930188006123, -0.07185037889761568]",-0.33349641677860253,2,0.09597704073556697,"[0.37907371532126105, -0.48931391569405613, 1.3818228918958388, 0.029998357538701472, -0.512977002270944, 0.9088202649256224, -0.043874647891706364, 0.175524543884323, -0.3425170931880636, -0.8011374395599274]"
"[0.37907371532126105, -0.48931391569405613, 1.3818228918958388, 0.029998357538701472, -0.512977002270944, 0.9088202649256224, -0.043874647891706364, 0.175524543884323, -0.3425170931880636, -0.8011374395599274]",0.07247618999342494,1,0.10618831106515611,"[-0.06523310890419207, 0.3711354351164899, -1.004486749883504, 0.22818369095546792, 0.30251997260328656, -0.7443797987348115, -1.181911425831913, -0.6626428479989022, -0.2950243583418059, -0.6955030858564307]"
"[-0.06523310890419207, 0.3711354351164899, -1.004486749883504, 0.22818369095546792, 0.30251997260328656, -0.7443797987348115, -1.181911425831913, -0.6626428479989022, -0.2950243583418059, -0.6955030858564307]",-0.3410913917956252,2,0.07831127566276835,"[0.04725598131212402, 0.010520470601248296, -0.5075504119575024, -0.21544109945832982, -0.5247019182475667, 0.5592374298331941, 0.16903411134086527, 0.9420385389722801, 1.215858665743984, -1.2286762019474784]"
